whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,whichSurpriseBlock,instructsurpA1,instructsurpA2,newKey,taskTextSource,surpriseFaces,new,FriendlyKey,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,friendly_block_loop.thisRepN,friendly_block_loop.thisTrialN,friendly_block_loop.thisN,friendly_block_loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,prac_blockText.started,prac_blockText.stopped,prac_reminder_text.started,prac_reminder_text.stopped,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,prac_reminder_keyResp.started,prac_reminder_keyResp.stopped,initFixation_img.started,initFixation_img.stopped,ISI,bigFace.started,bigFace.stopped,cover_background_2.started,cover_background_2.stopped,prac_centerImg.started,prac_centerImg.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.rt,prac_stim_keyResp.started,prac_stim_keyResp.stopped,accuracy,prac_blockFeed_text.started,prac_blockFeed_text.stopped,prac_pressContinue.started,prac_pressContinue.stopped,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.stopped,task_blockText.started,task_blockText.stopped,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,task_blockReminders_keyResp.started,task_blockReminders_keyResp.stopped,bigFace_2.started,bigFace_2.stopped,cover_background.started,cover_background.stopped,task_centerImg.started,task_centerImg.stopped,task_fixImg.started,task_fixImg.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,task1_stim_keyResp.started,task1_stim_keyResp.stopped,blockFeedCat,task_blockFeed_text.started,task_blockFeed_text.stopped,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,task_blockFeed_keyResp.started,task_blockFeed_keyResp.stopped,fix.started,fix.stopped,errorNumbers_text_2.started,errorNumbers_text_2.stopped,textbox_2.text,textbox_2.started,textbox_2.stopped,errorN_key_resp_2.keys,errorN_key_resp_2.rt,errorN_key_resp_2.started,errorN_key_resp_2.stopped,instruct_surprise1.started,instruct_surprise1.stopped,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instructMainTask_text.started,instructMainTask_text.stopped,instructMainTask_keyResp.keys,instructMainTask_keyResp.rt,instructMainTask_keyResp.started,instructMainTask_keyResp.stopped,stimulus.started,stimulus.stopped,instructsurpA1_right.started,instructsurpA1_right.stopped,instructsurpA2_left.started,instructsurpA2_left.stopped,surprise_key_resp.keys,surprise_key_resp.rt,surprise_key_resp.started,surprise_key_resp.stopped,instruct_surprise1_2.started,instruct_surprise1_2.stopped,instruct_surp1_key_resp_2.keys,instruct_surp1_key_resp_2.rt,instructMainTask_text_2.started,instructMainTask_text_2.stopped,instructMainTask_keyResp_2.keys,instructMainTask_keyResp_2.rt,instructMainTask_keyResp_2.started,instructMainTask_keyResp_2.stopped,stimulus_2.started,stimulus_2.stopped,instructsurpA1_right_2.started,instructsurpA1_right_2.stopped,instructsurpA2_left_2.started,instructsurpA2_left_2.stopped,friendly_key_resp.keys,friendly_key_resp.rt,friendly_key_resp.started,friendly_key_resp.stopped,finishMessage_text.started,finishMessage_text.stopped,id,cb,friendly,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,a_halfV_surpriseTable1.csv,Friendly - Right Key,Unfriendly - Left Key,,"In this round, press Right key when the face is Friendly and the left key when it is Unfriendly.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-MF-307-002-N.jpg,1,right,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.1134038999444,None,890.1134038999444,None,890.1134038999444,None,1,1.1430311001604423,890.1134038999444,None,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
,,,,,,,,,,,,a_halfV_surpriseTable1.csv,Friendly - Right Key,Unfriendly - Left Key,,"In this round, press Right key when the face is Friendly and the left key when it is Unfriendly.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-BM-034-031-N.jpg,1,right,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.3388816999504,None,891.3388816999504,None,891.3388816999504,None,8,2.892846600152552,891.3388816999504,None,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
,,,,,,,,,,,,a_halfV_surpriseTable1.csv,Friendly - Right Key,Unfriendly - Left Key,,"In this round, press Right key when the face is Friendly and the left key when it is Unfriendly.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-WF-027-003-N.jpg,0,right,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.3311169999652,None,894.3311169999652,None,894.3311169999652,None,8,1.9004918000428006,894.3311169999652,None,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
,,,,,,,,,,,,a_halfV_surpriseTable1.csv,Friendly - Right Key,Unfriendly - Left Key,,"In this round, press Right key when the face is Friendly and the left key when it is Unfriendly.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-IF-744-114-N.jpg,0,right,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.3238407999743,None,896.3238407999743,None,896.3238407999743,None,8,2.5171676001045853,896.3238407999743,None,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
,,,,,,,,,,,,a_halfV_surpriseTable1.csv,Friendly - Right Key,Unfriendly - Left Key,,"In this round, press Right key when the face is Friendly and the left key when it is Unfriendly.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-WM-034-030-N.jpg,0,right,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.9345659998944,None,898.9345659998944,None,898.9345659998944,None,1,1.474007600103505,898.9345659998944,None,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
,,,,,,,,,,,,a_halfV_surpriseTable1.csv,Friendly - Right Key,Unfriendly - Left Key,,"In this round, press Right key when the face is Friendly and the left key when it is Unfriendly.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-IF-710-016-N.jpg,0,right,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.5077716999222,None,900.5077716999222,None,900.5077716999222,None,8,2.1561830000719056,900.5077716999222,None,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
,,,,,,,,,,,,a_halfV_surpriseTable1.csv,Friendly - Right Key,Unfriendly - Left Key,,"In this round, press Right key when the face is Friendly and the left key when it is Unfriendly.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-IM-701-312-N.jpg,0,right,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.7548493999057,None,902.7548493999057,None,902.7548493999057,None,8,3.3173112001968548,902.7548493999057,None,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
,,,,,,,,,,,,a_halfV_surpriseTable1.csv,Friendly - Right Key,Unfriendly - Left Key,,"In this round, press Right key when the face is Friendly and the left key when it is Unfriendly.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-WF-023-003-N.jpg,0,right,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.1625802998897,None,906.1625802998897,None,906.1625802998897,None,8,2.469767900183797,906.1625802998897,None,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
,,,,,,,,,,,,a_halfV_surpriseTable1.csv,Friendly - Right Key,Unfriendly - Left Key,,"In this round, press Right key when the face is Friendly and the left key when it is Unfriendly.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-AM-212-050-N.jpg,0,right,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908.7219631999033,None,908.7219631999033,None,908.7219631999033,None,1,1.3016268000937998,908.7219631999033,None,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
,,,,,,,,,,,,a_halfV_surpriseTable1.csv,Friendly - Right Key,Unfriendly - Left Key,,"In this round, press Right key when the face is Friendly and the left key when it is Unfriendly.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-IM-703-182-N.jpg,0,right,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.1157684999052,None,910.1157684999052,None,910.1157684999052,None,1,1.8604952001478523,910.1157684999052,None,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
,,,,,,,,,,,,a_halfV_surpriseTable1.csv,Friendly - Right Key,Unfriendly - Left Key,,"In this round, press Right key when the face is Friendly and the left key when it is Unfriendly.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-LF-207-198-N.jpg,1,right,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.0664078999544,None,912.0664078999544,None,912.0664078999544,None,8,2.1979733001207933,912.0664078999544,None,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
,,,,,,,,,,,,a_halfV_surpriseTable1.csv,Friendly - Right Key,Unfriendly - Left Key,,"In this round, press Right key when the face is Friendly and the left key when it is Unfriendly.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-IF-737-104-N.jpg,1,right,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.3539631998865,None,914.3539631998865,None,914.3539631998865,None,8,1.254340100218542,914.3539631998865,None,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
,,,,,,,,,,,,a_halfV_surpriseTable1.csv,Friendly - Right Key,Unfriendly - Left Key,,"In this round, press Right key when the face is Friendly and the left key when it is Unfriendly.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-MF-321-003-N.jpg,0,right,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,13,13,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.6986358999275,None,915.6986358999275,None,915.6986358999275,None,8,65.22097660007421,915.6986358999275,None,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
,,,,,,,,,,,,a_halfV_surpriseTable1.csv,Friendly - Right Key,Unfriendly - Left Key,,"In this round, press Right key when the face is Friendly and the left key when it is Unfriendly.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-LM-251-073-N.jpg,1,right,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.0470671999501,None,981.0470671999501,None,981.0470671999501,None,8,1.9211093001067638,981.0470671999501,None,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
,,,,,,,,,,,,a_halfV_surpriseTable1.csv,Friendly - Right Key,Unfriendly - Left Key,,"In this round, press Right key when the face is Friendly and the left key when it is Unfriendly.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-BM-001-014-N.jpg,0,right,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,15,15,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983.0530206999974,None,983.0530206999974,None,983.0530206999974,None,1,1.530529200215824,983.0530206999974,None,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
,,,,,,,,,,,,a_halfV_surpriseTable1.csv,Friendly - Right Key,Unfriendly - Left Key,,"In this round, press Right key when the face is Friendly and the left key when it is Unfriendly.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-WM-201-063-N.jpg,0,right,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,16,16,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.6807656999445,None,984.6807656999445,None,984.6807656999445,None,1,1.4390815000515431,984.6807656999445,None,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
,,,,,,,,,,,,a_halfV_surpriseTable1.csv,Friendly - Right Key,Unfriendly - Left Key,,"In this round, press Right key when the face is Friendly and the left key when it is Unfriendly.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-WF-200-099-N.jpg,0,right,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,17,17,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.2156440999825,None,986.2156440999825,None,986.2156440999825,None,1,2.5926316000986844,986.2156440999825,None,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
,,,,,,,,,,,,a_halfV_surpriseTable1.csv,Friendly - Right Key,Unfriendly - Left Key,,"In this round, press Right key when the face is Friendly and the left key when it is Unfriendly.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-IM-726-248-N.jpg,0,right,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,18,18,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988.9054898999166,None,988.9054898999166,None,988.9054898999166,None,1,0.8305236001033336,988.9054898999166,None,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
,,,,,,,,,,,,a_halfV_surpriseTable1.csv,Friendly - Right Key,Unfriendly - Left Key,,"In this round, press Right key when the face is Friendly and the left key when it is Unfriendly.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-BF-254-201-N.jpg,1,right,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,19,19,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.8323119999841,None,989.8323119999841,None,989.8323119999841,None,1,1.1201606000540778,989.8323119999841,None,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
,,,,,,,,,,,,a_halfV_surpriseTable1.csv,Friendly - Right Key,Unfriendly - Left Key,,"In this round, press Right key when the face is Friendly and the left key when it is Unfriendly.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-AM-231-136-N.jpg,1,right,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,20,20,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991.0413894999074,None,991.0413894999074,None,991.0413894999074,None,8,0.9521290000993758,991.0413894999074,None,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
,,,,,,,,,,,,a_halfV_surpriseTable1.csv,Friendly - Right Key,Unfriendly - Left Key,,"In this round, press Right key when the face is Friendly and the left key when it is Unfriendly.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-WF-250-167-N.jpg,0,right,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,21,21,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992.0852571999421,None,992.0852571999421,None,992.0852571999421,None,8,1.0424062000820413,992.0852571999421,None,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
,,,,,,,,,,,,a_halfV_surpriseTable1.csv,Friendly - Right Key,Unfriendly - Left Key,,"In this round, press Right key when the face is Friendly and the left key when it is Unfriendly.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-BM-005-003-N.jpg,0,right,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,22,22,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.2356235999614,None,993.2356235999614,None,993.2356235999614,None,8,1.0919621001230553,993.2356235999614,None,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
,,,,,,,,,,,,a_halfV_surpriseTable1.csv,Friendly - Right Key,Unfriendly - Left Key,,"In this round, press Right key when the face is Friendly and the left key when it is Unfriendly.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-BM-228-145-N.jpg,0,right,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,23,23,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994.4143195999786,None,994.4143195999786,None,994.4143195999786,None,8,1.1457796001341194,994.4143195999786,None,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
,,,,,,,,,,,,a_halfV_surpriseTable1.csv,Friendly - Right Key,Unfriendly - Left Key,,"In this round, press Right key when the face is Friendly and the left key when it is Unfriendly.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-WM-012-001-N.jpg,0,right,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,24,24,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.6485359999351,None,995.6485359999351,None,995.6485359999351,None,1,1.3670827001333237,995.6485359999351,None,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
,,,,,,,,,,,,a_halfV_surpriseTable1.csv,Friendly - Right Key,Unfriendly - Left Key,,"In this round, press Right key when the face is Friendly and the left key when it is Unfriendly.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-WM-038-003-N.jpg,0,right,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,25,25,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.09972129995,None,997.09972129995,None,997.09972129995,None,1,1.7080871000653133,997.09972129995,None,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
,,,,,,,,,,,,a_halfV_surpriseTable1.csv,Friendly - Right Key,Unfriendly - Left Key,,"In this round, press Right key when the face is Friendly and the left key when it is Unfriendly.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-LF-238-154-N.jpg,0,right,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,26,26,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.9001707999269,None,998.9001707999269,None,998.9001707999269,None,8,1.2514476000797004,998.9001707999269,None,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
,,,,,,,,,,,,a_halfV_surpriseTable1.csv,Friendly - Right Key,Unfriendly - Left Key,,"In this round, press Right key when the face is Friendly and the left key when it is Unfriendly.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-AM-228-214-N.jpg,1,right,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,27,27,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.2318820999935,None,1000.2318820999935,None,1000.2318820999935,None,8,1.0564817001577467,1000.2318820999935,None,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
,,,,,,,,,,,,a_halfV_surpriseTable1.csv,Friendly - Right Key,Unfriendly - Left Key,,"In this round, press Right key when the face is Friendly and the left key when it is Unfriendly.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-WF-002-004-N.jpg,0,right,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,28,28,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.379798799986,None,1001.379798799986,None,1001.379798799986,None,8,0.9485604000510648,1001.379798799986,None,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
,,,,,,,,,,,,a_halfV_surpriseTable1.csv,Friendly - Right Key,Unfriendly - Left Key,,"In this round, press Right key when the face is Friendly and the left key when it is Unfriendly.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-WF-238-023-N.jpg,0,right,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,29,29,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002.4306963999989,None,1002.4306963999989,None,1002.4306963999989,None,8,1.129093500203453,1002.4306963999989,None,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
,,,,,,,,,,,,a_halfV_surpriseTable1.csv,Friendly - Right Key,Unfriendly - Left Key,,"In this round, press Right key when the face is Friendly and the left key when it is Unfriendly.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-MF-336-016-N.jpg,0,right,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,30,30,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.6593425999163,None,1003.6593425999163,None,1003.6593425999163,None,1,1.0528518001083285,1003.6593425999163,None,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
,,,,,,,,,,,,a_halfV_surpriseTable1.csv,Friendly - Right Key,Unfriendly - Left Key,,"In this round, press Right key when the face is Friendly and the left key when it is Unfriendly.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",img/neutralC/CFD-AM-221-184-N.jpg,1,right,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,31,31,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004.8059437999036,None,1004.8059437999036,None,1004.8059437999036,None,1,1.585692600114271,1004.8059437999036,None,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
