whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,whichSurpriseBlock,firstTextA,firstLeft,firstRight,surp_csv_name,surpriseFaces,new,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,prac_blockText.started,prac_reminder_text.started,prac_reminder_keyResp.started,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,initFixation_img.started,ISI,bigFace.started,cover_background_2.started,prac_centerImg.started,prac_stim_keyResp.started,prac_centerImg.stopped,cover_background_2.stopped,bigFace.stopped,prac_stim_keyResp.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.rt,accuracy,prac_blockFeed_text.started,prac_pressContinue.started,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,ringBell_text.started,bellKey.started,bellKey.keys,bellKey.rt,task_blockText.started,task_blockReminders_keyResp.started,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,bigFace_2.started,cover_background.started,task_centerImg.started,task_fixImg.started,task1_stim_keyResp.started,task_centerImg.stopped,cover_background.stopped,bigFace_2.stopped,task_fixImg.stopped,task1_stim_keyResp.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,blockFeedCat,task_blockFeed_text.started,task_blockFeed_keyResp.started,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,ringBell_text_2.started,bellKey_2.started,bellKey_2.keys,bellKey_2.rt,errorNum_text.started,textbox_errorNum.started,errorN_key_resp.started,textbox_errorNum.text,errorN_key_resp.keys,errorN_key_resp.rt,errorPercent_text.started,textbox_errorPercent.started,errorN_key_resp_2.started,textbox_errorPercent.text,errorN_key_resp_2.keys,errorN_key_resp_2.rt,botherRate_text.started,textbox_botherRate.started,botherRate_key_resp.started,textbox_botherRate.text,botherRate_key_resp.keys,botherRate_key_resp.rt,ringBell_text_3.started,bellKey_3.started,bellKey_3.keys,bellKey_3.rt,instruct_surprise1.started,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instruct_surprise1_5.started,prac_firstSlider_2.started,text_7.started,text_8.started,prac_firstSlider_2.response,prac_firstSlider_2.rt,instruct_surprise1_7.started,prac_firstSlider_3.started,text_9.started,text_10.started,prac_firstSlider_3.response,prac_firstSlider_3.rt,task_blockText_2.started,task_blockReminders_keyResp_2.started,task_blockReminders_keyResp_2.keys,task_blockReminders_keyResp_2.rt,polygon2.started,first_surpStimuliA1.started,fStimA1.started,firstStim_sliderA1.started,first_mouseA1.started,text.started,text_2.started,firstStim_sliderA1.response,firstStim_sliderA1.rt,first_mouseA1.x,first_mouseA1.y,first_mouseA1.leftButton,first_mouseA1.midButton,first_mouseA1.rightButton,first_mouseA1.time,thisISI3,polygon.started,polygon.stopped,polygon2.stopped,ringBell_text_4.started,bellKey_4.started,bellKey_4.keys,bellKey_4.rt,finishMessage_text.started,id,cb,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,half_surp_table5.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row315.csv,img/neutralC/CFD-IM-717-110-N.jpg,0,,,,,,,,,,,,,,,,,0,2,2,3,0,65,65,28,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3503.6445089000044,3503.6445089000044,3503.6445089000044,0.06467000002157874,3503.6445089000044,3503.6445089000044,6.0,1.544167300016852,[0.42592592592592593],[0.22962962962962963],[1],[0],[0],[1.4095229000085965],1.1849624060150377,3505.19286380001,3506.4555507999903,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table5.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row315.csv,,,,,,,,,,,,,,,,,,,0,2,2,3,0,65,65,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table5.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row36.csv,img/neutralC/CFD-WM-201-063-N.jpg,1,,,,,,,,,,,,,,,,,0,2,2,3,0,66,66,53,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3506.4555507999903,3506.4555507999903,3506.4555507999903,0.06537940000998788,3506.4555507999903,3506.4555507999903,5.0,1.5097813000029419,[0.2490740740740741],[0.225],[1],[0],[0],[1.3767735000001267],0.8360902255639098,3507.9724919,3508.8813864999975,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table5.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row36.csv,,,,,,,,,,,,,,,,,,,0,2,2,3,0,66,66,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table5.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row388.csv,img/neutralC/CFD-BM-245-164-N.jpg,1,,,,,,,,,,,,,,,,,0,2,2,3,0,67,67,68,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3508.8813864999975,3508.8813864999975,3508.8813864999975,0.06073800000012852,3508.8813864999975,3508.8813864999975,4.0,1.2332937000028323,[0.08333333333333333],[0.21481481481481482],[1],[0],[0],[1.0759373999899253],1.080701754385965,3510.1203174999973,3511.276205000002,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table5.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row388.csv,,,,,,,,,,,,,,,,,,,0,2,2,3,0,67,67,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table5.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row94.csv,img/neutralC/CFD-LF-241-188-N.jpg,1,,,,,,,,,,,,,,,,,0,2,2,3,0,68,68,29,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3511.276205000002,3511.276205000002,3511.276205000002,0.061959799990290776,3511.276205000002,3511.276205000002,5.0,1.445870100025786,[0.2759259259259259],[0.21203703703703702],[1],[0],[0],[1.303329299989855],0.8591478696741854,3512.7262609000027,3513.665330299991,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table5.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row94.csv,,,,,,,,,,,,,,,,,,,0,2,2,3,0,68,68,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table5.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row6.csv,img/neutralC/CFD-LM-206-204-N.jpg,0,,,,,,,,,,,,,,,,,0,2,2,3,0,69,69,33,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3513.665330299991,3513.665330299991,3513.665330299991,0.058673699997598305,3513.665330299991,3513.665330299991,3.0,1.6542293999809772,[-0.08148148148148149],[0.2101851851851852],[1],[0],[0],[1.4818054999923334],0.9944862155388471,3515.3173160000006,3516.3903467000055,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table5.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row6.csv,,,,,,,,,,,,,,,,,,,0,2,2,3,0,69,69,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table5.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row401.csv,img/neutralC/CFD-LF-223-064-N.jpg,0,,,,,,,,,,,,,,,,,0,2,2,3,0,70,70,69,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3516.3903467000055,3516.3903467000055,3516.3903467000055,0.068102799996268,3516.3903467000055,3516.3903467000055,2.0,1.684338299994124,[-0.24444444444444444],[0.22037037037037038],[1],[0],[0],[1.5760723999992479],1.1578947368421053,3518.0813711000083,3519.3148067000147,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table5.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row401.csv,,,,,,,,,,,,,,,,,,,0,2,2,3,0,70,70,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table5.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row56.csv,img/neutralC/CFD-MF-306-003-N.jpg,0,,,,,,,,,,,,,,,,,0,2,2,3,0,71,71,51,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3519.3148067000147,3519.3148067000147,3519.3148067000147,0.06086560001131147,3519.3148067000147,3519.3148067000147,6.0,1.9069235000060871,[0.4351851851851852],[0.22314814814814815],[1],[0],[0],[1.8020626999787055],0.9132832080200501,3521.2246980000054,3522.143142200017,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table5.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row56.csv,,,,,,,,,,,,,,,,,,,0,2,2,3,0,71,71,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table5.csv,Old or New?,Old,New,,,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table7.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row71.csv,img/neutralC/CFD-WF-012-002-N.jpg,1,,,,,,,,,,,,,,,,,0,3,3,1,0,0,0,52,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3522.143142200017,3522.143142200017,8,44.285663699993165,3566.4373030000133,3568.547486399999,3568.547486399999,3568.547486399999,0.09886319999350235,3568.547486399999,3568.547486399999,6.0,2.119049900007667,[0.42962962962962964],[0.22314814814814815],[1],[0],[0],[2.0205735999916214],1.056641604010025,3570.672447799996,3571.8017677000025,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table7.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row71.csv,,,,,,,,,,,,,,,,,,,0,3,3,1,0,0,0,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table7.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row336.csv,img/neutralC/CFD-IF-723-255-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,1,0,1,1,14,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3571.8017677000025,3571.8017677000025,3571.8017677000025,0.05851999999140389,3571.8017677000025,3571.8017677000025,2.0,1.6154533000080846,[-0.2675925925925926],[0.21388888888888888],[1],[0],[0],[1.5105126000125892],1.0005012531328321,3573.4201509999984,3574.503133399994,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table7.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row336.csv,,,,,,,,,,,,,,,,,,,0,3,3,1,0,1,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table7.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row266.csv,img/neutralC/CFD-BM-241-235-N.jpg,1,,,,,,,,,,,,,,,,,0,3,3,1,0,2,2,43,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3574.503133399994,3574.503133399994,3574.503133399994,0.07177469998714514,3574.503133399994,3574.503133399994,1.0,1.4981514000101015,[-0.43796296296296294],[0.2222222222222222],[1],[0],[0],[1.3786906999885105],0.9463659147869674,3576.0075362999924,3577.031333299994,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table7.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row266.csv,,,,,,,,,,,,,,,,,,,0,3,3,1,0,2,2,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table7.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row249.csv,img/neutralC/CFD-MF-330-001-N.jpg,1,,,,,,,,,,,,,,,,,0,3,3,1,0,3,3,33,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3577.031333299994,3577.031333299994,3577.031333299994,0.06261269998503849,3577.031333299994,3577.031333299994,4.0,1.47364650000236,[0.07314814814814814],[0.22777777777777777],[1],[0],[0],[1.3516804000246339],0.8180451127819549,3578.509736200009,3579.4182000000146,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table7.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row249.csv,,,,,,,,,,,,,,,,,,,0,3,3,1,0,3,3,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table7.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row416.csv,img/neutralC/CFD-WF-228-196-N.jpg,1,,,,,,,,,,,,,,,,,0,3,3,1,0,4,4,65,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3579.4182000000146,3579.4182000000146,3579.4182000000146,0.07761400000890717,3579.4182000000146,3579.4182000000146,5.0,1.6002333000069484,[0.2638888888888889],[0.21296296296296297],[1],[0],[0],[1.5074083000072278],1.1328320802005012,3581.0234013000154,3582.22191990001,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table7.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row416.csv,,,,,,,,,,,,,,,,,,,0,3,3,1,0,4,4,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table7.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row384.csv,img/neutralC/CFD-MF-308-001-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,1,0,5,5,25,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3582.22191990001,3582.22191990001,3582.22191990001,0.053720800002338365,3582.22191990001,3582.22191990001,3.0,1.7003912000218406,[-0.0787037037037037],[0.21574074074074073],[1],[0],[0],[1.5742177000211086],1.1167919799498744,3583.9249523000035,3585.114598999993,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table7.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row384.csv,,,,,,,,,,,,,,,,,,,0,3,3,1,0,5,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table7.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row118.csv,img/neutralC/CFD-WM-241-072-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,1,0,6,6,16,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3585.114598999993,3585.114598999993,3585.114598999993,0.05890849998104386,3585.114598999993,3585.114598999993,6.0,2.4644583000044804,"[0.40925925925925927, 0.42314814814814816]","[0.20555555555555555, 0.21574074074074073]","[1, 1]","[0, 0]","[0, 0]","[1.5413712000008672, 2.3482254999980796]",0.9994987468671679,3587.585884100001,3588.669135400007,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table7.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row118.csv,,,,,,,,,,,,,,,,,,,0,3,3,1,0,6,6,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table7.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row576.csv,img/neutralC/CFD-WF-007-001-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,1,0,7,7,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3588.669135400007,3588.669135400007,3588.669135400007,0.07248169998638332,3588.669135400007,3588.669135400007,4.0,1.2970801999908872,[0.1],[0.2101851851851852],[1],[0],[0],[1.1810896999959368],0.9654135338345865,3589.9708175999986,3591.0019844000053,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table7.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row576.csv,,,,,,,,,,,,,,,,,,,0,3,3,1,0,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table7.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row482.csv,img/neutralC/CFD-BF-233-116-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,1,0,8,8,61,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3591.0019844000053,3591.0019844000053,3591.0019844000053,0.05275870001059957,3591.0019844000053,3591.0019844000053,3.0,1.6026210999989416,[-0.0787037037037037],[0.21388888888888888],[1],[0],[0],[1.4841298999963328],1.1478696741854637,3592.609243499988,3593.830309400015,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table7.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row482.csv,,,,,,,,,,,,,,,,,,,0,3,3,1,0,8,8,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table7.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row168.csv,img/neutralC/CFD-BM-225-154-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,1,0,9,9,69,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3593.830309400015,3593.830309400015,3593.830309400015,0.05872200001613237,3593.830309400015,3593.830309400015,2.0,1.7003890000050887,[-0.23148148148148148],[0.22407407407407406],[1],[0],[0],[1.5511577000143006],0.912280701754386,3595.5348759999906,3596.522934700013,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table7.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row168.csv,,,,,,,,,,,,,,,,,,,0,3,3,1,0,9,9,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table7.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row575.csv,img/neutralC/CFD-WF-017-003-N.jpg,0,,,,,,,,,,,,,,,,,0,3,3,1,0,10,10,44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3596.522934700013,3596.522934700013,3596.522934700013,0.06261940000695176,3596.522934700013,3596.522934700013,6.0,2.0322477000008803,[0.4222222222222222],[0.225],[1],[0],[0],[1.864915900019696],1.193984962406015,3598.561551699997,3599.830108199996,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,half_surp_table7.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row575.csv,,,,,,,,,,,,,,,,,,,0,3,3,1,0,10,10,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
