whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,whichSurpriseBlock,firstTextA,firstLeft,firstRight,surp_csv_name,surpriseFaces,new,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,prac_blockText.started,prac_reminder_text.started,prac_reminder_keyResp.started,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,initFixation_img.started,ISI,bigFace.started,cover_background_2.started,prac_stim_keyResp.started,prac_centerImg.started,prac_centerImg.stopped,cover_background_2.stopped,bigFace.stopped,prac_stim_keyResp.stopped,prac_stim_keyResp.keys,accuracy,prac_stim_keyResp.rt,prac_blockFeed_text.started,prac_pressContinue.started,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,ringBell_text.started,bellKey.started,bellKey.keys,bellKey.rt,task_blockText.started,task_blockReminders_keyResp.started,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,bigFace_2.started,cover_background.started,task_fixImg.started,task1_stim_keyResp.started,task_centerImg.started,task_centerImg.stopped,cover_background.stopped,bigFace_2.stopped,task_fixImg.stopped,task1_stim_keyResp.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,blockFeedCat,task_blockFeed_text.started,task_blockFeed_keyResp.started,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,ringBell_text_2.started,bellKey_2.started,bellKey_2.keys,bellKey_2.rt,errorNum_text.started,textbox_errorNum.started,errorN_key_resp.started,textbox_errorNum.text,errorN_key_resp.keys,errorN_key_resp.rt,errorPercent_text.started,textbox_errorPercent.started,errorN_key_resp_2.started,textbox_errorPercent.text,errorN_key_resp_2.keys,errorN_key_resp_2.rt,botherRate_text.started,textbox_botherRate.started,botherRate_key_resp.started,textbox_botherRate.text,botherRate_key_resp.keys,botherRate_key_resp.rt,ringBell_text_3.started,bellKey_3.started,bellKey_3.keys,bellKey_3.rt,instruct_surprise1.started,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instruct_surprise1_5.started,prac_firstSlider_2.started,text_7.started,text_8.started,prac_firstSlider_2.response,prac_firstSlider_2.rt,instruct_surprise1_7.started,prac_firstSlider_3.started,text_9.started,text_10.started,prac_firstSlider_3.response,prac_firstSlider_3.rt,task_blockText_2.started,task_blockReminders_keyResp_2.started,task_blockReminders_keyResp_2.keys,task_blockReminders_keyResp_2.rt,polygon2.started,first_surpStimuliA1.started,fStimA1.started,firstStim_sliderA1.started,first_mouseA1.started,text.started,text_2.started,firstStim_sliderA1.response,firstStim_sliderA1.rt,first_mouseA1.x,first_mouseA1.y,first_mouseA1.leftButton,first_mouseA1.midButton,first_mouseA1.rightButton,first_mouseA1.time,thisISI3,polygon.started,polygon.stopped,ringBell_text_4.started,bellKey_4.started,bellKey_4.keys,bellKey_4.rt,finishMessage_text.started,id,cb,date,expName,psychopyVersion,frameRate,
csv_files/a_halfV_trialTable_practice.csv,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.87770889978856,341.87770889978856,341.87770889978856,8,115.68959870003164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.57496909983456,457.57496909983456,c,1.8563953000120819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
csv_files/a_halfV_trialTable_6.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-212-315-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,5,0,0,0,18,,,,,,,,,,,,,,,,,,605.7031715998892,3.503006012024048,,,,,,,,,,1,,,,,,,,,,,459.45505160000175,459.45505160000175,8,146.22040660027415,607.8322331998497,607.8322331998497,607.8322331998497,607.8322331998497,607.8404980998021,608.0430701998994,608.1830477998592,611.4599052998237,611.4599052998237,611.4599052998237,['8'],[0.6254384000785649],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
csv_files/a_halfV_trialTable_6.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-333-012-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,5,0,1,1,22,,,,,,,,,,,,,,,,,,,3.672344689378758,,,,,,,,,,1,,,,,,,,,,,,,,,611.4599052998237,611.4599052998237,611.4599052998237,611.4599052998237,611.4911057997961,611.6932262999471,611.8123517998029,615.2500581999775,615.2500581999775,615.2500581999775,['8'],[0.4881524001248181],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
csv_files/a_halfV_trialTable_6.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IF-672-305-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,5,0,2,2,21,,,,,,,,,,,,,,,,,,,3.5070140280561124,,,,,,,,,,1,,,,,,,,,,,,,,,615.2500581999775,615.2500581999775,615.2500581999775,615.2500581999775,615.2858309999574,615.4877747998107,615.6031580998097,618.8761370999273,618.8761370999273,618.8761370999273,['8'],[0.7151839002035558],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
csv_files/a_halfV_trialTable_6.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-213-134-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,5,0,3,3,9,,,,,,,,,,,,,,,,,,,3.700400801603206,,,,,,,,,,1,,,,,,,,,,,,,,,618.8761370999273,618.8761370999273,618.8761370999273,618.8761370999273,618.9108449998312,619.1126099999528,619.2306248999666,622.6932477999944,622.6932477999944,622.6932477999944,['8'],[0.6329006000887603],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
csv_files/a_halfV_trialTable_6.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LF-252-172-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,5,0,4,4,19,,,,,,,,,,,,,,,,,,,3.8957915831663326,,,,,,,,,,1,,,,,,,,,,,,,,,622.6932477999944,622.6932477999944,622.6932477999944,622.6932477999944,622.7300060999114,622.9324782998301,623.0423285998404,626.7022078000009,626.7022078000009,626.7022078000009,['1'],[0.4675488001666963],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
csv_files/a_halfV_trialTable_6.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LF-235-219-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,5,0,5,5,8,,,,,,,,,,,,,,,,,,,3.5110220440881763,,,,,,,,,,1,,,,,,,,,,,,,,,626.7022078000009,626.7022078000009,626.7022078000009,626.7022078000009,626.7438935998362,626.9526374000125,627.0559115998913,630.327090599807,630.327090599807,630.327090599807,['1'],[0.4323831000365317],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
csv_files/a_halfV_trialTable_6.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-301-024-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,5,0,6,6,14,,,,,,,,,,,,,,,,,,,3.986973947895792,,,,,,,,,,1,,,,,,,,,,,,,,,630.327090599807,630.327090599807,630.327090599807,630.327090599807,630.3673467999324,630.567158699967,630.6793536997866,634.4237763998099,634.4237763998099,634.4237763998099,['1'],[0.5070621001068503],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
csv_files/a_halfV_trialTable_6.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-699-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,5,0,7,7,20,,,,,,,,,,,,,,,,,,,3.5831663326653307,,,,,,,,,,1,,,,,,,,,,,,,,,634.4237763998099,634.4237763998099,634.4237763998099,634.4237763998099,634.4695748998784,634.6719261999242,634.7810492999852,638.1130470999051,638.1130470999051,638.1130470999051,['8'],[0.6459274000953883],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
csv_files/a_halfV_trialTable_6.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AF-201-060-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,5,0,8,8,2,,,,,,,,,,,,,,,,,,,3.9308617234468937,,,,,,,,,,1,,,,,,,,,,,,,,,638.1130470999051,638.1130470999051,638.1130470999051,638.1130470999051,638.1625930999871,638.3669826998375,638.466664099833,642.1752486999612,642.1752486999612,642.1752486999612,['8'],[0.5078358999453485],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
csv_files/a_halfV_trialTable_6.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-646-023-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,5,0,9,9,10,,,,,,,,,,,,,,,,,,,3.758517034068136,,,,,,,,,,1,,,,,,,,,,,,,,,642.1752486999612,642.1752486999612,642.1752486999612,642.1752486999612,642.200783399865,642.4052767998073,642.5295549998991,646.0477349997964,646.0477349997964,646.0477349997964,['1'],[0.6128519002813846],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
csv_files/a_halfV_trialTable_6.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AF-217-155-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,5,0,10,10,27,,,,,,,,,,,,,,,,,,,3.9488977955911824,,,,,,,,,,1,,,,,,,,,,,,,,,646.0477349997964,646.0477349997964,646.0477349997964,646.0477349997964,646.087092799833,646.2894041999243,646.4014828999061,650.1114474998321,650.1114474998321,650.1114474998321,['8'],[0.5752400001510978],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
csv_files/a_halfV_trialTable_6.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LM-220-329-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,5,0,11,11,23,,,,,,,,,,,,,,,,,,,3.827655310621242,,,,,,,,,,1,,,,,,,,,,,,,,,650.1114474998321,650.1114474998321,650.1114474998321,650.1114474998321,650.1507943999022,650.3508253998589,650.4642330999486,654.0573090999387,654.0573090999387,654.0573090999387,['8'],[0.6154388000722975],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
csv_files/a_halfV_trialTable_6.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LF-242-121-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,5,0,12,12,7,,,,,,,,,,,,,,,,,,,3.94689378757515,,,,,,,,,,1,,,,,,,,,,,,,,,654.0573090999387,654.0573090999387,654.0573090999387,654.0573090999387,654.0932997998316,654.2964450998697,654.4094871999696,658.1006440999918,658.1006440999918,658.1006440999918,['1'],[0.6137612001039088],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
csv_files/a_halfV_trialTable_6.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-251-013-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,5,0,13,13,25,,,,,,,,,,,,,,,,,,,3.928857715430862,,,,,,,,,,1,,,,,,,,,,,,,,,658.1006440999918,658.1006440999918,658.1006440999918,658.1006440999918,658.1552257998846,658.3594458999578,658.4525442000013,662.1281856999267,662.1281856999267,662.1281856999267,['8'],[0.464001800166443],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
csv_files/a_halfV_trialTable_6.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-334-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,5,0,14,14,13,,,,,,,,,,,,,,,,,,,3.8246492985971945,,,,,,,,,,1,,,,,,,,,,,,,,,662.1281856999267,662.1281856999267,662.1281856999267,662.1281856999267,662.1821922999807,662.3845295999199,662.479861299973,666.0666394999716,666.0666394999716,666.0666394999716,['8'],[0.5141072000842541],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
csv_files/a_halfV_trialTable_6.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AF-254-167-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,5,0,15,15,16,,,,,,,,,,,,,,,,,,,3.8657314629258517,,,,,,,,,,1,,,,,,,,,,,,,,,666.0666394999716,666.0666394999716,666.0666394999716,666.0666394999716,666.1065091998316,666.3086079999339,666.4172014999203,670.0548737999052,670.0548737999052,670.0548737999052,['8'],[0.4097481002099812],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
csv_files/a_halfV_trialTable_6.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LM-209-111-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,5,0,16,16,11,,,,,,,,,,,,,,,,,,,3.849699398797595,,,,,,,,,,1,,,,,,,,,,,,,,,670.0548737999052,670.0548737999052,670.0548737999052,670.0548737999052,670.0912389999721,670.2970769999083,670.4057413998526,674.0232743998058,674.0232743998058,674.0232743998058,['1'],[0.6260166000574827],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
csv_files/a_halfV_trialTable_6.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-707-105-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,5,0,17,17,31,,,,,,,,,,,,,,,,,,,3.928857715430862,,,,,,,,,,1,,,,,,,,,,,,,,,674.0232743998058,674.0232743998058,674.0232743998058,674.0232743998058,674.0590125999879,674.259997199988,674.3734129997902,678.0727798999287,678.0727798999287,678.0727798999287,['1'],[0.7267894002143294],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
csv_files/a_halfV_trialTable_6.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-218-074-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,5,0,18,18,28,,,,,,,,,,,,,,,,,,,3.676352705410822,,,,,,,,,,1,,,,,,,,,,,,,,,678.0727798999287,678.0727798999287,678.0727798999287,678.0727798999287,678.1040817999747,678.3110571999568,678.4256159998477,681.8666915998328,681.8666915998328,681.8666915998328,['1'],[0.687229200033471],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
csv_files/a_halfV_trialTable_6.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-200-034-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,5,0,19,19,30,,,,,,,,,,,,,,,,,,,3.624248496993988,,,,,,,,,,1,,,,,,,,,,,,,,,681.8666915998328,681.8666915998328,681.8666915998328,681.8666915998328,681.901652299799,682.1017940999009,682.216079399921,685.6061227999162,685.6061227999162,685.6061227999162,['1'],[0.7348372000269592],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
csv_files/a_halfV_trialTable_6.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-224-099-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,5,0,20,20,15,,,,,,,,,,,,,,,,,,,3.6482965931863727,,,,,,,,,,1,,,,,,,,,,,,,,,685.6061227999162,685.6061227999162,685.6061227999162,685.6061227999162,685.645732200006,685.8481092997827,685.9570887999143,689.37935069995,689.37935069995,689.37935069995,['8'],[0.520610400242731],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
csv_files/a_halfV_trialTable_6.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IF-741-040-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,5,0,21,21,1,,,,,,,,,,,,,,,,,,,3.775551102204409,,,,,,,,,,1,,,,,,,,,,,,,,,689.37935069995,689.37935069995,689.37935069995,689.37935069995,689.4056828999892,689.6061028998811,689.734428799944,693.2856019998435,693.2856019998435,693.2856019998435,['8'],[0.5572428999003023],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
csv_files/a_halfV_trialTable_6.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-030-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,5,0,22,22,26,,,,,,,,,,,,,,,,,,,3.6122244488977957,,,,,,,,,,1,,,,,,,,,,,,,,,693.2856019998435,693.2856019998435,693.2856019998435,693.2856019998435,693.3070146997925,693.5067711998709,693.6377270999365,697.0155852998141,697.0155852998141,697.0155852998141,['1'],[0.5244224001653492],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
csv_files/a_halfV_trialTable_6.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AF-253-130-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,5,0,23,23,6,,,,,,,,,,,,,,,,,,,3.996993987975952,,,,,,,,,,1,,,,,,,,,,,,,,,697.0155852998141,697.0155852998141,697.0155852998141,697.0155852998141,697.0524129997939,697.2530028999317,697.3667677999474,701.134066300001,701.134066300001,701.134066300001,['1'],[0.5132127001415938],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
csv_files/a_halfV_trialTable_6.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LM-232-204-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,5,0,24,24,12,,,,,,,,,,,,,,,,,,,3.5380761523046096,,,,,,,,,,1,,,,,,,,,,,,,,,701.134066300001,701.134066300001,701.134066300001,701.134066300001,701.1698548998684,701.373693499947,701.4867196998093,704.7950953999534,704.7950953999534,704.7950953999534,['8'],[0.5154275000095367],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
csv_files/a_halfV_trialTable_6.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-014-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,5,0,25,25,29,,,,,,,,,,,,,,,,,,,3.6673346693386777,,,,,,,,,,1,,,,,,,,,,,,,,,704.7950953999534,704.7950953999534,704.7950953999534,704.7950953999534,704.8318213999737,705.0361893000081,705.1469238998834,708.5774401999079,708.5774401999079,708.5774401999079,['1'],[0.40513410000130534],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
csv_files/a_halfV_trialTable_6.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LM-219-295-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,5,0,26,26,4,,,,,,,,,,,,,,,,,,,3.6412825651302607,,,,,,,,,,1,,,,,,,,,,,,,,,708.5774401999079,708.5774401999079,708.5774401999079,708.5774401999079,708.6160594997928,708.8173805999104,708.9369945998769,712.3439630998764,712.3439630998764,712.3439630998764,['1'],[0.5296966002788395],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
csv_files/a_halfV_trialTable_6.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IF-629-234-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,5,0,27,27,5,,,,,,,,,,,,,,,,,,,3.713426853707415,,,,,,,,,,1,,,,,,,,,,,,,,,712.3439630998764,712.3439630998764,712.3439630998764,712.3439630998764,712.3760370998643,712.5797333999071,712.695709799882,716.1667745998129,716.1667745998129,716.1667745998129,['8'],[0.5200798001606017],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200015,A,2022-10-20_18h33.45.908,mfe_b,2022.2.4,241.05679339613627,
