whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,whichSurpriseBlock,firstTextA,firstLeft,firstRight,surp_csv_name,surpriseFaces,new,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,prac_blockText.started,prac_reminder_text.started,prac_reminder_keyResp.started,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,initFixation_img.started,ISI,bigFace.started,cover_background_2.started,prac_stim_keyResp.started,prac_centerImg.started,prac_centerImg.stopped,cover_background_2.stopped,bigFace.stopped,prac_stim_keyResp.stopped,prac_stim_keyResp.keys,accuracy,prac_stim_keyResp.rt,prac_blockFeed_text.started,prac_pressContinue.started,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,ringBell_text.started,bellKey.started,bellKey.keys,bellKey.rt,task_blockText.started,task_blockReminders_keyResp.started,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,bigFace_2.started,cover_background.started,task_centerImg.started,task_fixImg.started,task1_stim_keyResp.started,task_centerImg.stopped,cover_background.stopped,bigFace_2.stopped,task_fixImg.stopped,task1_stim_keyResp.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,blockFeedCat,task_blockFeed_text.started,task_blockFeed_keyResp.started,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,ringBell_text_2.started,bellKey_2.started,bellKey_2.keys,bellKey_2.rt,errorNum_text.started,textbox_errorNum.started,errorN_key_resp.started,textbox_errorNum.text,errorN_key_resp.keys,errorN_key_resp.rt,errorPercent_text.started,textbox_errorPercent.started,errorN_key_resp_2.started,textbox_errorPercent.text,errorN_key_resp_2.keys,errorN_key_resp_2.rt,botherRate_text.started,textbox_botherRate.started,botherRate_key_resp.started,textbox_botherRate.text,botherRate_key_resp.keys,botherRate_key_resp.rt,ringBell_text_3.started,bellKey_3.started,bellKey_3.keys,bellKey_3.rt,instruct_surprise1.started,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instruct_surprise1_5.started,prac_firstSlider_2.started,text_7.started,text_8.started,prac_firstSlider_2.response,prac_firstSlider_2.rt,instruct_surprise1_7.started,prac_firstSlider_3.started,text_9.started,text_10.started,prac_firstSlider_3.response,prac_firstSlider_3.rt,task_blockText_2.started,task_blockReminders_keyResp_2.started,task_blockReminders_keyResp_2.keys,task_blockReminders_keyResp_2.rt,polygon2.started,first_surpStimuliA1.started,fStimA1.started,firstStim_sliderA1.started,first_mouseA1.started,text.started,text_2.started,firstStim_sliderA1.response,firstStim_sliderA1.rt,first_mouseA1.x,first_mouseA1.y,first_mouseA1.leftButton,first_mouseA1.midButton,first_mouseA1.rightButton,first_mouseA1.time,thisISI3,polygon.started,polygon.stopped,polygon2.stopped,ringBell_text_4.started,bellKey_4.started,id,cb,date,expName,psychopyVersion,frameRate,
csv_files/a_halfV_trialTable_practice.csv,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.3647308999789,387.3647308999789,387.3647308999789,8,7.112397400022019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.4866917000036,394.4866917000036,c,5.059732599998824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
csv_files/a_halfV_trialTable_10.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-206-143-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,9,0,0,0,16,,,,,,,,,,,,,,,,,,625.2059927000082,3.6623246492985975,,,,,,,,,,1,,,,,,,,,,,399.57123990001855,399.57123990001855,8,225.61460349999834,627.3670608999673,627.3670608999673,627.3670608999673,627.3670608999673,627.3670608999673,627.5694512000191,627.7198555999785,631.1383492000168,631.1383492000168,631.1383492000168,['1'],[0.8601731000235304],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
csv_files/a_halfV_trialTable_10.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-206-114-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,9,0,1,1,31,,,,,,,,,,,,,,,,,,,3.968937875751503,,,,,,,,,,1,,,,,,,,,,,,,,,631.1383492000168,631.1383492000168,631.1831839000224,631.1383492000168,631.1383492000168,631.3836235000053,631.4896538999747,635.2231577999773,635.2231577999773,635.2231577999773,['1'],[0.49577390000922605],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
csv_files/a_halfV_trialTable_10.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-220-134-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,9,0,2,2,24,,,,,,,,,,,,,,,,,,,3.7675350701402803,,,,,,,,,,1,,,,,,,,,,,,,,,635.2231577999773,635.2231577999773,635.2588464000146,635.2231577999773,635.2231577999773,635.4616069999756,635.5774218000006,639.1118569999817,639.1118569999817,639.1118569999817,['8'],[0.5168152000405826],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
csv_files/a_halfV_trialTable_10.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LF-207-198-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,9,0,3,3,25,,,,,,,,,,,,,,,,,,,3.6843687374749496,,,,,,,,,,1,,,,,,,,,,,,,,,639.1118569999817,639.1118569999817,639.1424429999897,639.1118569999817,639.1118569999817,639.3433769000112,639.4630794000113,642.9190515999799,642.9190515999799,642.9190515999799,['8'],[0.6121369000175036],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
csv_files/a_halfV_trialTable_10.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-724-010-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,9,0,4,4,9,,,,,,,,,,,,,,,,,,,3.6442885771543088,,,,,,,,,,1,,,,,,,,,,,,,,,642.9190515999799,642.9190515999799,642.945301699976,642.9190515999799,642.9190515999799,643.1483443999896,643.2679813000141,646.6713202999672,646.6713202999672,646.6713202999672,['1'],[0.36544409999623895],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
csv_files/a_halfV_trialTable_10.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-225-102-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,9,0,5,5,19,,,,,,,,,,,,,,,,,,,3.7965931863727453,,,,,,,,,,1,,,,,,,,,,,,,,,646.6713202999672,646.6713202999672,646.7153547999915,646.6713202999672,646.6713202999672,646.9155659999815,647.0231697999989,650.5681103999959,650.5681103999959,650.5681103999959,['1'],[0.495978599996306],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
csv_files/a_halfV_trialTable_10.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LF-236-221-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,9,0,6,6,20,,,,,,,,,,,,,,,,,,,3.875751503006012,,,,,,,,,,1,,,,,,,,,,,,,,,650.5681103999959,650.5681103999959,650.6186904999777,650.5681103999959,650.5681103999959,650.8182176999981,650.9183211000054,654.5603246999672,654.5603246999672,654.5603246999672,['1'],[0.511653000023216],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
csv_files/a_halfV_trialTable_10.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-251-014-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,9,0,7,7,21,,,,,,,,,,,,,,,,,,,3.756513026052104,,,,,,,,,,1,,,,,,,,,,,,,,,654.5603246999672,654.5603246999672,654.5959142000065,654.5603246999672,654.5603246999672,654.8037656000233,654.9113749999669,658.4266990000033,658.4266990000033,658.4266990000033,['1'],[0.3953046999522485],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
csv_files/a_halfV_trialTable_10.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MM-308-001-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,9,0,8,8,13,,,,,,,,,,,,,,,,,,,3.817635270541082,,,,,,,,,,1,,,,,,,,,,,,,,,658.4266990000033,658.4266990000033,658.4713645000011,658.4266990000033,658.4266990000033,658.6726407000097,658.7844001000049,662.3603786000167,662.3603786000167,662.3603786000167,['1'],[0.48150140000507236],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
csv_files/a_halfV_trialTable_10.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-040-022-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,9,0,9,9,6,,,,,,,,,,,,,,,,,,,3.840681362725451,,,,,,,,,,1,,,,,,,,,,,,,,,662.3603786000167,662.3603786000167,662.4011948999832,662.3603786000167,662.3603786000167,662.6025478999945,662.7112189999898,666.3127116999822,666.3127116999822,666.3127116999822,['8'],[0.455768599989824],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
csv_files/a_halfV_trialTable_10.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-234-118-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,9,0,10,10,26,,,,,,,,,,,,,,,,,,,3.910821643286573,,,,,,,,,,1,,,,,,,,,,,,,,,666.3127116999822,666.3127116999822,666.3522452000179,666.3127116999822,666.3127116999822,666.5545366000151,666.6629788000137,670.3335430999869,670.3335430999869,670.3335430999869,['8'],[0.5290964000159875],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
csv_files/a_halfV_trialTable_10.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-211-052-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,9,0,11,11,27,,,,,,,,,,,,,,,,,,,3.7184368737474953,,,,,,,,,,1,,,,,,,,,,,,,,,670.3335430999869,670.3335430999869,670.385707199981,670.3335430999869,670.3335430999869,670.5900177999865,670.6845995999756,674.1711119000101,674.1711119000101,674.1711119000101,['8'],[0.5584972000215203],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
csv_files/a_halfV_trialTable_10.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-223-133-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,9,0,12,12,23,,,,,,,,,,,,,,,,,,,3.879759519038076,,,,,,,,,,1,,,,,,,,,,,,,,,674.1711119000101,674.1711119000101,674.2058381999959,674.1711119000101,674.1711119000101,674.4051806000061,674.5214442000142,678.1625453999732,678.1625453999732,678.1625453999732,['1'],[0.6105909000034444],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
csv_files/a_halfV_trialTable_10.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AF-219-106-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,9,0,13,13,15,,,,,,,,,,,,,,,,,,,3.6262525050100196,,,,,,,,,,1,,,,,,,,,,,,,,,678.1625453999732,678.1625453999732,678.2035049999831,678.1625453999732,678.1625453999732,678.4058632999659,678.5151593000046,681.8881535999826,681.8881535999826,681.8881535999826,['1'],[0.46285460004583],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
csv_files/a_halfV_trialTable_10.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-255-219-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,9,0,14,14,0,,,,,,,,,,,,,,,,,,,3.9919839679358717,,,,,,,,,,1,,,,,,,,,,,,,,,681.8881535999826,681.8881535999826,681.9413679999998,681.8881535999826,681.8881535999826,682.1436616000137,682.2417954999837,685.9881367000053,685.9881367000053,685.9881367000053,['8'],[0.49607839999953285],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
csv_files/a_halfV_trialTable_10.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-656-273-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,9,0,15,15,2,,,,,,,,,,,,,,,,,,,3.808617234468938,,,,,,,,,,1,,,,,,,,,,,,,,,685.9881367000053,685.9881367000053,686.0336809,685.9881367000053,685.9881367000053,686.2373847999843,686.3436419999925,689.9013032999937,689.9013032999937,689.9013032999937,['8'],[0.5098428999772295],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
csv_files/a_halfV_trialTable_10.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-235-241-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,9,0,16,16,29,,,,,,,,,,,,,,,,,,,3.947895791583166,,,,,,,,,,1,,,,,,,,,,,,,,,689.9013032999937,689.9013032999937,689.949315899983,689.9013032999937,689.9013032999937,690.1509875999764,690.2545294999727,693.9795841000159,693.9795841000159,693.9795841000159,['8'],[0.5353496000170708],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
csv_files/a_halfV_trialTable_10.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-249-235-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,9,0,17,17,4,,,,,,,,,,,,,,,,,,,3.997995991983968,,,,,,,,,,1,,,,,,,,,,,,,,,693.9795841000159,693.9795841000159,694.0051735999878,693.9795841000159,693.9795841000159,694.2074992000125,694.3367098000017,698.0954512999742,698.0954512999742,698.0954512999742,['8'],[0.5480965999886394],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
csv_files/a_halfV_trialTable_10.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AF-236-145-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,9,0,18,18,17,,,,,,,,,,,,,,,,,,,3.965931863727455,,,,,,,,,,1,,,,,,,,,,,,,,,698.0954512999742,698.0954512999742,698.131873700011,698.0954512999742,698.0954512999742,698.3328015999869,698.4461184999673,702.1720925999689,702.1720925999689,702.1720925999689,['8'],[0.5099802000331692],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
csv_files/a_halfV_trialTable_10.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IF-729-393-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,9,0,19,19,3,,,,,,,,,,,,,,,,,,,3.9789579158316633,,,,,,,,,,1,,,,,,,,,,,,,,,702.1720925999689,702.1720925999689,702.2156618000008,702.1720925999689,702.1720925999689,702.4189125999692,702.5281113999663,706.2492144000134,706.2492144000134,706.2492144000134,['8'],[0.4965086999582127],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
csv_files/a_halfV_trialTable_10.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-209-048-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,9,0,20,20,10,,,,,,,,,,,,,,,,,,,3.908817635270541,,,,,,,,,,1,,,,,,,,,,,,,,,706.2492144000134,706.2492144000134,706.3004218999995,706.2492144000134,706.2492144000134,706.5013780000154,706.6085131000145,710.2678277000086,710.2678277000086,710.2678277000086,['1'],[0.5436785999918357],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
csv_files/a_halfV_trialTable_10.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-034-031-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,9,0,21,21,14,,,,,,,,,,,,,,,,,,,3.8697394789579156,,,,,,,,,,1,,,,,,,,,,,,,,,710.2678277000086,710.2678277000086,710.3136642000172,710.2678277000086,710.2678277000086,710.5139692999655,710.6184510000166,714.2589883999899,714.2589883999899,714.2589883999899,['8'],[0.4850352000212297],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
csv_files/a_halfV_trialTable_10.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-234-086-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,9,0,22,22,12,,,,,,,,,,,,,,,,,,,3.99498997995992,,,,,,,,,,1,,,,,,,,,,,,,,,714.2589883999899,714.2589883999899,714.293800799991,714.2589883999899,714.2589883999899,714.4932485999889,714.6102083000005,718.3699208999751,718.3699208999751,718.3699208999751,['8'],[0.5082911000354216],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
csv_files/a_halfV_trialTable_10.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-041-021-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,9,0,23,23,28,,,,,,,,,,,,,,,,,,,3.972945891783567,,,,,,,,,,1,,,,,,,,,,,,,,,718.3699208999751,718.3699208999751,718.4055138999829,718.3699208999751,718.3699208999751,718.609899299976,718.7247661000001,722.4661252999795,722.4661252999795,722.4661252999795,['1'],[0.4894841000204906],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
csv_files/a_halfV_trialTable_10.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-613-169-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,9,0,24,24,7,,,,,,,,,,,,,,,,,,,3.6523046092184366,,,,,,,,,,1,,,,,,,,,,,,,,,722.4661252999795,722.4661252999795,722.4924951000139,722.4661252999795,722.4661252999795,722.6930615999736,722.8195718000061,726.2263214999693,726.2263214999693,726.2263214999693,['1'],[0.5501459000515752],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
csv_files/a_halfV_trialTable_10.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IF-601-519-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,9,0,25,25,18,,,,,,,,,,,,,,,,,,,3.8867735470941884,,,,,,,,,,1,,,,,,,,,,,,,,,726.2263214999693,726.2263214999693,726.2712719999836,726.2263214999693,726.2263214999693,726.4750444999663,726.576640299987,730.2254148999928,730.2254148999928,730.2254148999928,['1'],[0.5455096999648958],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
csv_files/a_halfV_trialTable_10.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-252-161-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,9,0,26,26,8,,,,,,,,,,,,,,,,,,,3.567134268537074,,,,,,,,,,1,,,,,,,,,,,,,,,730.2254148999928,730.2254148999928,730.2658882999676,730.2254148999928,730.2254148999928,730.4699054000084,730.5781917999848,733.9108227000106,733.9108227000106,733.9108227000106,['1'],[0.5118551999912597],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
csv_files/a_halfV_trialTable_10.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-358-001-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,9,0,27,27,30,,,,,,,,,,,,,,,,,,,3.831663326653307,,,,,,,,,,1,,,,,,,,,,,,,,,733.9108227000106,733.9108227000106,733.946011699969,733.9108227000106,733.9108227000106,734.1509739999892,734.2617733000079,737.8500098999939,737.8500098999939,737.8500098999939,['8'],[0.5392214999883436],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
